[04-08 15:02:24.891]create bugbear471  pos = 91765 123732, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 272659 306795, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 271943 306197, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 271769 307156, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 269054 311293, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear734  pos = 269313 312122, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 268386 311982, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 268100 312779, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 270853 313700, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 270033 315631, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 269565 316062, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear734  pos = 268749 316436, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 268242 316199, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 267987 314907, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 268051 315425, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 268549 314520, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 269842 314449, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 270834 315476, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 271897 315590, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear734  pos = 278077 313876, angle = 111, rTime = 60
[04-08 15:02:26.692]create bugbear734  pos = 277274 313609, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 278385 313080, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 278320 312469, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 279019 312232, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear734  pos = 278185 309543, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 277397 309790, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear735  pos = 277169 310540, angle = 145, rTime = 60
[04-08 15:02:26.692]create bugbear736  pos = 276478 311664, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 275439 311546, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 275813 312307, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 275290 312470, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 274842 313170, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 273673 312845, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 273133 313408, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 271457 312153, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 270919 311069, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 271515 310294, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 268967 309530, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 268084 309317, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 268423 310027, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 267150 309804, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 267673 310761, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 266685 310964, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 265868 310488, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 265119 311246, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 261980 312074, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 262783 312463, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 262987 313669, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 262144 313100, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 262008 314264, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 261287 313610, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 259257 314001, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 258372 313739, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 257256 314532, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 257455 313743, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 255416 312601, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 253492 312936, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 253281 312049, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 253463 311115, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 254400 310494, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 254713 310966, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 255300 310995, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 257137 309073, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 257157 308144, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 256164 307754, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 255581 308586, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 254323 308551, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 254721 307156, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 253748 307128, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 251980 307233, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 252797 306773, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear734  pos = 252355 305738, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear736  pos = 252449 304792, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 253214 304907, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 252932 303990, angle = 145, rTime = 60
[04-08 15:02:26.693]create bugbear735  pos = 254480 302309, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 254117 301776, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 253743 300897, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 253854 300260, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 253788 299553, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 254312 299581, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 256547 297976, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 256204 296936, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 257343 295093, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 257375 296044, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 258193 295154, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 258932 297037, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 259679 297688, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 258973 298425, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 259803 300085, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 258781 300572, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 256920 302041, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 256928 302846, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 257601 302749, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 257884 305828, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 258273 305097, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 259306 305689, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 260102 305372, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 260075 306503, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 260443 307067, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 259795 307830, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 260181 309571, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 260908 310847, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 261612 310442, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 262967 310897, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 262713 309778, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 263303 309750, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 266183 308671, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 266066 307615, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 266427 308035, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 266655 307159, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 268632 306753, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 269168 306426, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 268511 303732, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 268286 302801, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 267401 302900, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear735  pos = 266909 301879, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear736  pos = 269108 301537, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 268989 300677, angle = 145, rTime = 60
[04-08 15:02:26.694]create bugbear734  pos = 269467 299569, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 270191 300552, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 270820 300958, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 270932 300215, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 272774 297991, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 271625 297789, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 271671 296904, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 271595 295656, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 272083 295134, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 274489 293935, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 273652 294153, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 273864 295738, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 273950 296666, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 274865 295869, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 276297 297605, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 276255 296802, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 276700 296112, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 277354 295651, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 279720 296826, angle = 254, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 282025 297294, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 282067 296807, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 281221 296392, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 281322 295449, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 281078 294417, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 281748 294789, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 281919 293896, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 280551 291339, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 281402 291280, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 281829 289768, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 282620 290351, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 283225 290218, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 284059 289938, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 284712 285365, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 285513 284281, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear735  pos = 284604 284180, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 285425 287757, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 286263 287297, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 285043 286842, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 287287 286058, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 287186 285062, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 287619 284548, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear734  pos = 289506 285168, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 290290 285008, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 289598 283806, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 289389 282783, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 290183 282417, angle = 145, rTime = 60
[04-08 15:02:26.695]create bugbear736  pos = 289672 280635, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 290609 280892, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 290039 280111, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 286528 273572, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 285971 273861, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 285539 275829, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 284564 276363, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 284645 275407, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 282913 276413, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 283695 276749, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 283025 277305, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 282705 278651, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 283484 279551, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 283607 280917, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 284289 281984, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 285375 282350, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 285697 281773, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 285915 280936, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 287904 280422, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 287632 279159, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 289076 277560, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 288357 276847, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 289127 275170, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 288653 274624, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 289528 276353, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 291871 277514, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 292409 278263, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 292916 278012, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 294045 279342, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 294123 280417, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 294747 280922, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 295559 282017, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 296166 281527, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 297090 282070, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 299980 282024, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 298911 281602, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 298539 280867, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 299737 280352, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 299081 277178, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 298715 277681, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 298713 278528, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 299184 278727, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear734  pos = 299758 278506, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 300156 277886, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 299656 277240, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear735  pos = 298872 274157, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 299743 275299, angle = 145, rTime = 60
[04-08 15:02:26.696]create bugbear736  pos = 299972 274550, angle = 145, rTime = 60
[04-08 15:02:26.697]create bugbear736  pos = 299928 272333, angle = 145, rTime = 60
