//ID	Item Name	ICON	Item Model	Lance Texture	Carsise Texture	Phyllis Texture	Ami Texture	Ship Symbol	ship siz number	Type	obtain prefix rate	set ID	Forging Level	Stable value	only ID	Tradeable Or Not	picked	Discard	Confirm to delete	stackable	is it instantiation	SELLING PRICE	Lance=1,Carise=2,Phyliss=3,Ami=4	Character Level	Class	Character Nick	Character Reputation	item can equip location	item switch location	item obtain into location determine	Str modulus bonus	Agi modulus bonus	Dex modulus bonus	Con modulus bonus	Spr modulus bonus	Luk modulus bonus	ASPD Bonus	????????	?????????	?????????	Percent Def Bonus	Percent HP Bonus	Percent SP  Bonus	flee modulus bonus	Hit modulus bonus	crt modulus bonus	mf modulus bonus	hrec modulus bonus	srec modulus bonus	mspd modulus bonus	col modulus bonus	STR (STAT)	AGI (STAT)	ACC (STAT)	CON (STAT)	SPR (STAT)	Lukconstant bonus	????????	????????	Min Attack Power	Max Attack Power	+ Defense	+ Max HP Bonus	+ Max SP Bonus	+ Dodge Rate Bonus	hitconstant bonus	crtconstant bonus	mfconstant bonus	HP Recovery Speed Bonus	SP Recovery Speed Bonus	+ MSPD Bonus	colconstant bonus	Physical Resist	item left hand exert identifier	Item Energy	Durability	Max instantiation hole value	Ship durability recovered	can contain cannon quantity	ship member count	member label	Cargo Capacity	Fuel consumption	Cannonball Path of Flight speed	ship movement speed	usage effect	display effect	item bind effect	item bind effect dummy	Display item effect (item put at object slot 1 to show effect)	item drop model effect	item usage effect	Description (Item level)	Remark
2684	Lv6 Manufacturing Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv6 Manufacturing. Required to have Lv6 Woodcutting and Lv5 Manufacturing.	1
2685	Lv7 Manufacturing Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv7 Manufacturing. Required to have Lv7 Woodcutting and Lv6 Manufacturing.	1
2686	Lv8 Manufacturing Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv8 Manufacturing. Required to have Lv8 Woodcutting and Lv7 Manufacturing.	1
2687	Lv9 Manufacturing Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv9 Manufacturing. Required to have Lv9 Woodcutting and Lv8 Manufacturing.	1
2688	Lv10 Manufacturing Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv10 Manufacturing. Required to have Lv10 Woodcutting and Lv9 Manufacturing.	1
2689	Lv1 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	1	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv1 Cooking. Required to have Lv1 Fishing.	1
2690	Lv2 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv2 Cooking. Required to have Lv2 Fishing and Lv1 Cooking.	1
2691	Lv3 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv3 Cooking. Required to have Lv5 Fishing and Lv2 Cooking.	1
2692	Lv4 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv4 Cooking. Required to have Lv4 Fishing and Lv3 Cooking.	1
2693	Lv5 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv5 Cooking. Required to have Lv5 Fishing and Lv4 Cooking.	1
2694	Lv6 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv6 Cooking. Required to have Lv6 Fishing and Lv5 Cooking.	1
2695	Lv7 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv7 Cooking. Required to have Lv7 Fishing and Lv6 Cooking.	1
2696	Lv8 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv8 Cooking. Required to have Lv8 Fishing and Lv7 Cooking.	1
2697	Lv9 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv9 Cooking. Required to have Lv9 Fishing and Lv8 Cooking.	1
2698	Lv10 Cooking Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv10 Cooking. Required to have Lv10 Fishing and Lv9 Cooking.	1
2699	Lv1 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	1	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv1 Crafting. Required to have Lv1 Mining.	1
2700	Lv2 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv2 Crafting. Required to have Lv2 Mining and Lv1 Crafting.	1
2701	Lv3 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv3 Crafting. Required to have Lv3 Mining and Lv2 Crafting.	1
2702	Lv4 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv4 Crafting. Required to have Lv4 Mining and Lv3 Crafting.	1
2703	Lv5 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv5 Crafting. Required to have Lv5 Mining and Lv4 Crafting.	1
2704	Lv6 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv6 Crafting. Required to have Lv6 Mining and Lv5 Crafting.	1
2705	Lv7 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv7 Crafting. Required to have Lv7 Mining and Lv6 Crafting.	1
2706	Lv8 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv8 Crafting. Required to have Lv8 Mining and Lv7 Crafting.	1
2707	Lv9 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv9 Crafting. Required to have Lv9 Mining and Lv8 Crafting.	1
2708	Lv10 Crafting Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv10 Crafting. Required to have Lv10 Mining and Lv9 Crafting.	1
2709	Lv1 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	1	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv1 Analyze. Required to have Lv1 Salvage.	1
2710	Lv2 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv2 Analyze. Required to have Lv2 Salvage and Lv1 Analyze.	1
2711	Lv3 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv3 Analyze. Required to have Lv3 Salvage and Lv2 Analyze.	1
2712	Lv4 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv4 Analyze. Required to have Lv4 Salvage and Lv3 Analyze.	1
2713	Lv5 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv5 Analyze. Required to have Lv5 Salvage and Lv4 Analyze.	1
2714	Lv6 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv6 Analyze. Required to have Lv6 Salvage and Lv5 Analyze.	1
2715	Lv7 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv7 Analyze. Required to have Lv7 Salvage and Lv6 Analyze.	1
2716	Lv8 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv8 Analyze. Required to have Lv8 Salvage and Lv7 Analyze.	1
2717	Lv9 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv9 Analyze. Required to have Lv9 Salvage and Lv8 Analyze.	1
2718	Lv10 Analyze Guide	book5	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	AddLifeSkill	0	0	0	0	0	0	Lifeskill book. Allow user to learn Lv10 Analyze. Required to have Lv10 Salvage and Lv9 Analyze.	1
2719	Grenade Lv2	n1694	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0342	0	0	0	0	0	0	New weapon for usage on land. Damage a single target. Produce by manufacturing.	1
2720	Flash Bomb Lv2	n1695	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0343	0	0	0	0	0	0	New weapon for usage on land. Stun targets within a range. Produce by manufacturing.	1
2721	Radiation Lv2	n1696	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0344	0	0	0	0	0	0	New weapon for usage on land. Damage a group of targets. Produce by manufacturing.	1
2722	Soul Detector Lv2	n1699	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0345	0	0	0	0	0	0	New weapon for usage on land. Reveal hidden target over a radius. Produce by manufacturing.	1
2723	Ship Accelerator Lv2	n1706	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0346	0	0	0	0	0	0	New weapon for usage in the seas. Increases movement speed of ship in a short duration. Produce by manufacturing.	1
2724	Ship Atomizer Lv2	n1707	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0347	0	0	0	0	0	0	New weapon for usage in the seas. Increases movement speed of ships for a short duration. Produce by manufacturing.	1
2725	Ship Penetrator Lv2	n1708	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0348	0	0	0	0	0	0	New weapon for usage in the seas. Decreases defense points of enemy ship. Produce by manufacturing.	1
2726	Ship Impaler Lv2	n1709	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0349	0	0	0	0	0	0	New weapon for usage in the seas. Decreases damage of target ship. Produce by manufacturing.	1
